!Series_title	"Involvement of endocytosis and alternative splicing in the formation of the pathological process in Parkinson's Disease"
!Series_geo_accession	"GSE54536"
!Series_status	"Public on Jan 31 2014"
!Series_submission_date	"Jan 30 2014"
!Series_last_update_date	"Mar 29 2015"
!Series_pubmed_id	"24804238"
!Series_summary	"We performed a whole-transcriptome analysis of the peripheral blood of untreated patients with stage 1 PD (Hoehn–Yahr scale)."
!Series_overall_design	"10 samples were investigated"
!Series_type	"Expression profiling by array"
!Series_contributor	"Anelya,K,Alieva"
!Series_contributor	"Maria,I,Shadrina"
!Series_contributor	"Elena,V,Filatova"
!Series_contributor	"Alexey,V,Karabanov"
!Series_contributor	"Sergey,N,Illarioshkin"
!Series_contributor	"Svetlana,A,Limborska"
!Series_contributor	"Petr,A,Slominsky"
!Series_sample_id	"GSM1318547 GSM1318548 GSM1318549 GSM1318550 GSM1318551 GSM1318552 GSM1318553 GSM1318554 GSM1318555 GSM1318556 "
!Series_contact_name	"Anelya,,Alieva"
!Series_contact_email	"anelja.a@gmail.com"
!Series_contact_institute	"IMG RAS"
!Series_contact_address	"2 Kurchatova sq."
!Series_contact_city	"Moscow"
!Series_contact_zip/postal_code	"123182"
!Series_contact_country	"Russia"
!Series_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/series/GSE54536/GSE54536_Non-normalized_data.txt.gz"
!Series_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/series/GSE54536/GSE54536_RAW.tar"
!Series_platform_id	"GPL10558"
!Series_platform_taxid	"9606"
!Series_sample_taxid	"9606"
!Series_relation	"BioProject: http://www.ncbi.nlm.nih.gov/bioproject/PRJNA236993"

!Sample_title	"PD patient 1"	"PD patient 2"	"PD patient 3"	"PD patient 4"	"RNA pool from PD patients 1-5"	"Healthy control 1"	"Healthy control 2"	"Healthy control 3"	"Healthy control 4"	"RNA pool from PD controls1-5"
!Sample_geo_accession	"GSM1318547"	"GSM1318548"	"GSM1318549"	"GSM1318550"	"GSM1318551"	"GSM1318552"	"GSM1318553"	"GSM1318554"	"GSM1318555"	"GSM1318556"
!Sample_status	"Public on Jan 31 2014"	"Public on Jan 31 2014"	"Public on Jan 31 2014"	"Public on Jan 31 2014"	"Public on Jan 31 2014"	"Public on Jan 31 2014"	"Public on Jan 31 2014"	"Public on Jan 31 2014"	"Public on Jan 31 2014"	"Public on Jan 31 2014"
!Sample_submission_date	"Jan 30 2014"	"Jan 30 2014"	"Jan 30 2014"	"Jan 30 2014"	"Jan 30 2014"	"Jan 30 2014"	"Jan 30 2014"	"Jan 30 2014"	"Jan 30 2014"	"Jan 30 2014"
!Sample_last_update_date	"Jan 31 2014"	"Jan 31 2014"	"Jan 31 2014"	"Jan 31 2014"	"Jan 31 2014"	"Jan 31 2014"	"Jan 31 2014"	"Jan 31 2014"	"Jan 31 2014"	"Jan 31 2014"
!Sample_type	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"
!Sample_channel_count	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"
!Sample_source_name_ch1	"peripheral blood"	"peripheral blood"	"peripheral blood"	"peripheral blood"	"peripheral blood"	"peripheral blood"	"peripheral blood"	"peripheral blood"	"peripheral blood"	"peripheral blood"
!Sample_organism_ch1	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"
!Sample_characteristics_ch1	"tissue: peripheral blood"	"tissue: peripheral blood"	"tissue: peripheral blood"	"tissue: peripheral blood"	"tissue: peripheral blood"	"tissue: peripheral blood"	"tissue: peripheral blood"	"tissue: peripheral blood"	"tissue: peripheral blood"	"tissue: peripheral blood"
!Sample_characteristics_ch1	"diagnosis: Parkinson's disease"	"diagnosis: Parkinson's disease"	"diagnosis: Parkinson's disease"	"diagnosis: Parkinson's disease"	"diagnosis: Parkinson's disease"	"diagnosis: healthy"	"diagnosis: healthy"	"diagnosis: healthy"	"diagnosis: healthy"	"diagnosis: healthy"
!Sample_molecule_ch1	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"
!Sample_extract_protocol_ch1	"The isolation of total RNA from whole blood was performed using the ZR Whole-Blood Total RNA Kit™ (Zymo Research Corp., Irvine, CA, USA) according to the manufacturer’s recommendations."	"The isolation of total RNA from whole blood was performed using the ZR Whole-Blood Total RNA Kit™ (Zymo Research Corp., Irvine, CA, USA) according to the manufacturer’s recommendations."	"The isolation of total RNA from whole blood was performed using the ZR Whole-Blood Total RNA Kit™ (Zymo Research Corp., Irvine, CA, USA) according to the manufacturer’s recommendations."	"The isolation of total RNA from whole blood was performed using the ZR Whole-Blood Total RNA Kit™ (Zymo Research Corp., Irvine, CA, USA) according to the manufacturer’s recommendations."	"The isolation of total RNA from whole blood was performed using the ZR Whole-Blood Total RNA Kit™ (Zymo Research Corp., Irvine, CA, USA) according to the manufacturer’s recommendations."	"The isolation of total RNA from whole blood was performed using the ZR Whole-Blood Total RNA Kit™ (Zymo Research Corp., Irvine, CA, USA) according to the manufacturer’s recommendations."	"The isolation of total RNA from whole blood was performed using the ZR Whole-Blood Total RNA Kit™ (Zymo Research Corp., Irvine, CA, USA) according to the manufacturer’s recommendations."	"The isolation of total RNA from whole blood was performed using the ZR Whole-Blood Total RNA Kit™ (Zymo Research Corp., Irvine, CA, USA) according to the manufacturer’s recommendations."	"The isolation of total RNA from whole blood was performed using the ZR Whole-Blood Total RNA Kit™ (Zymo Research Corp., Irvine, CA, USA) according to the manufacturer’s recommendations."	"The isolation of total RNA from whole blood was performed using the ZR Whole-Blood Total RNA Kit™ (Zymo Research Corp., Irvine, CA, USA) according to the manufacturer’s recommendations."
!Sample_label_ch1	" biotin"	" biotin"	" biotin"	" biotin"	" biotin"	" biotin"	" biotin"	" biotin"	" biotin"	" biotin"
!Sample_label_protocol_ch1	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"
!Sample_taxid_ch1	"9606"	"9606"	"9606"	"9606"	"9606"	"9606"	"9606"	"9606"	"9606"	"9606"
!Sample_hyb_protocol	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"
!Sample_scan_protocol	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"
!Sample_data_processing	"The software package Genome Studio (Illumina, San Diego, California, USA) and the DAVID Bioinformatics Resources 6.7 database (http://david.abcc.ncifcrf.gov/home.jsp) were used for the statistical processing."	"The software package Genome Studio (Illumina, San Diego, California, USA) and the DAVID Bioinformatics Resources 6.7 database (http://david.abcc.ncifcrf.gov/home.jsp) were used for the statistical processing."	"The software package Genome Studio (Illumina, San Diego, California, USA) and the DAVID Bioinformatics Resources 6.7 database (http://david.abcc.ncifcrf.gov/home.jsp) were used for the statistical processing."	"The software package Genome Studio (Illumina, San Diego, California, USA) and the DAVID Bioinformatics Resources 6.7 database (http://david.abcc.ncifcrf.gov/home.jsp) were used for the statistical processing."	"The software package Genome Studio (Illumina, San Diego, California, USA) and the DAVID Bioinformatics Resources 6.7 database (http://david.abcc.ncifcrf.gov/home.jsp) were used for the statistical processing."	"The software package Genome Studio (Illumina, San Diego, California, USA) and the DAVID Bioinformatics Resources 6.7 database (http://david.abcc.ncifcrf.gov/home.jsp) were used for the statistical processing."	"The software package Genome Studio (Illumina, San Diego, California, USA) and the DAVID Bioinformatics Resources 6.7 database (http://david.abcc.ncifcrf.gov/home.jsp) were used for the statistical processing."	"The software package Genome Studio (Illumina, San Diego, California, USA) and the DAVID Bioinformatics Resources 6.7 database (http://david.abcc.ncifcrf.gov/home.jsp) were used for the statistical processing."	"The software package Genome Studio (Illumina, San Diego, California, USA) and the DAVID Bioinformatics Resources 6.7 database (http://david.abcc.ncifcrf.gov/home.jsp) were used for the statistical processing."	"The software package Genome Studio (Illumina, San Diego, California, USA) and the DAVID Bioinformatics Resources 6.7 database (http://david.abcc.ncifcrf.gov/home.jsp) were used for the statistical processing."
!Sample_data_processing	"Normalized signal intensity was used for further investigation. A volcano plot was used to identify differentially expressed genes (using n-fold > 1.5 and P < 0.01 as the threshold of statistical significance). For further investigations, we selected transcripts that were common among all the pairs and pools."	"Normalized signal intensity was used for further investigation. A volcano plot was used to identify differentially expressed genes (using n-fold > 1.5 and P < 0.01 as the threshold of statistical significance). For further investigations, we selected transcripts that were common among all the pairs and pools."	"Normalized signal intensity was used for further investigation. A volcano plot was used to identify differentially expressed genes (using n-fold > 1.5 and P < 0.01 as the threshold of statistical significance). For further investigations, we selected transcripts that were common among all the pairs and pools."	"Normalized signal intensity was used for further investigation. A volcano plot was used to identify differentially expressed genes (using n-fold > 1.5 and P < 0.01 as the threshold of statistical significance). For further investigations, we selected transcripts that were common among all the pairs and pools."	"Normalized signal intensity was used for further investigation. A volcano plot was used to identify differentially expressed genes (using n-fold > 1.5 and P < 0.01 as the threshold of statistical significance). For further investigations, we selected transcripts that were common among all the pairs and pools."	"Normalized signal intensity was used for further investigation. A volcano plot was used to identify differentially expressed genes (using n-fold > 1.5 and P < 0.01 as the threshold of statistical significance). For further investigations, we selected transcripts that were common among all the pairs and pools."	"Normalized signal intensity was used for further investigation. A volcano plot was used to identify differentially expressed genes (using n-fold > 1.5 and P < 0.01 as the threshold of statistical significance). For further investigations, we selected transcripts that were common among all the pairs and pools."	"Normalized signal intensity was used for further investigation. A volcano plot was used to identify differentially expressed genes (using n-fold > 1.5 and P < 0.01 as the threshold of statistical significance). For further investigations, we selected transcripts that were common among all the pairs and pools."	"Normalized signal intensity was used for further investigation. A volcano plot was used to identify differentially expressed genes (using n-fold > 1.5 and P < 0.01 as the threshold of statistical significance). For further investigations, we selected transcripts that were common among all the pairs and pools."	"Normalized signal intensity was used for further investigation. A volcano plot was used to identify differentially expressed genes (using n-fold > 1.5 and P < 0.01 as the threshold of statistical significance). For further investigations, we selected transcripts that were common among all the pairs and pools."
!Sample_platform_id	"GPL10558"	"GPL10558"	"GPL10558"	"GPL10558"	"GPL10558"	"GPL10558"	"GPL10558"	"GPL10558"	"GPL10558"	"GPL10558"
!Sample_contact_name	"Anelya,,Alieva"	"Anelya,,Alieva"	"Anelya,,Alieva"	"Anelya,,Alieva"	"Anelya,,Alieva"	"Anelya,,Alieva"	"Anelya,,Alieva"	"Anelya,,Alieva"	"Anelya,,Alieva"	"Anelya,,Alieva"
!Sample_contact_email	"anelja.a@gmail.com"	"anelja.a@gmail.com"	"anelja.a@gmail.com"	"anelja.a@gmail.com"	"anelja.a@gmail.com"	"anelja.a@gmail.com"	"anelja.a@gmail.com"	"anelja.a@gmail.com"	"anelja.a@gmail.com"	"anelja.a@gmail.com"
!Sample_contact_institute	"IMG RAS"	"IMG RAS"	"IMG RAS"	"IMG RAS"	"IMG RAS"	"IMG RAS"	"IMG RAS"	"IMG RAS"	"IMG RAS"	"IMG RAS"
!Sample_contact_address	"2 Kurchatova sq."	"2 Kurchatova sq."	"2 Kurchatova sq."	"2 Kurchatova sq."	"2 Kurchatova sq."	"2 Kurchatova sq."	"2 Kurchatova sq."	"2 Kurchatova sq."	"2 Kurchatova sq."	"2 Kurchatova sq."
!Sample_contact_city	"Moscow"	"Moscow"	"Moscow"	"Moscow"	"Moscow"	"Moscow"	"Moscow"	"Moscow"	"Moscow"	"Moscow"
!Sample_contact_zip/postal_code	"123182"	"123182"	"123182"	"123182"	"123182"	"123182"	"123182"	"123182"	"123182"	"123182"
!Sample_contact_country	"Russia"	"Russia"	"Russia"	"Russia"	"Russia"	"Russia"	"Russia"	"Russia"	"Russia"	"Russia"
!Sample_supplementary_file	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"
!Sample_data_row_count	"47231"	"47231"	"47231"	"47231"	"47231"	"47231"	"47231"	"47231"	"47231"	"47231"
!series_matrix_table_begin
"ID_REF"	"GSM1318547"	"GSM1318548"	"GSM1318549"	"GSM1318550"	"GSM1318551"	"GSM1318552"	"GSM1318553"	"GSM1318554"	"GSM1318555"	"GSM1318556"
"ILMN_1743203"	-19.02	-37.49	-26.22	-20.42	-23.16	-25.47	-56.79	-19.91	-23.95	-32.41
"ILMN_1743204"	72.44	68.04	52.31	73.50	54.08	83.14	134.16	69.01	107.53	98.54
"ILMN_1743205"	176.82	152.10	178.33	160.50	255.21	483.56	303.31	433.79	332.64	319.88
"ILMN_1743207"	32.90	-0.11	12.67	-6.41	12.81	16.50	10.44	28.45	34.01	13.71
"ILMN_1743208"	64.86	80.72	59.92	107.97	78.84	39.90	63.70	18.92	50.87	57.62
"ILMN_1743217"	142.22	88.35	147.44	136.71	101.03	99.89	118.87	117.35	120.38	126.94
"ILMN_1743219"	1.43	-5.29	-5.44	4.15	-3.48	9.57	-19.41	0.96	21.87	12.26
"ILMN_1743226"	29.26	11.80	30.48	38.85	47.45	51.84	41.55	36.89	45.40	24.37
"ILMN_1743232"	52.19	69.42	58.01	79.13	57.35	55.76	79.74	59.04	43.11	73.93
"ILMN_1743241"	73.61	55.83	90.37	76.68	45.98	97.42	47.40	104.26	143.72	93.36
"ILMN_1743246"	22.41	32.80	12.51	27.18	23.24	21.77	42.51	18.75	30.23	17.35
"ILMN_1743256"	-4.98	30.94	27.74	13.15	11.63	2.05	-14.98	-8.08	14.28	13.84
"ILMN_1743262"	9.75	-5.32	6.32	-3.36	0.30	0.29	19.76	-9.71	5.19	-14.55
"ILMN_1743275"	7.98	27.11	26.41	40.97	25.79	29.83	56.55	37.80	41.61	20.04
"ILMN_1743287"	-8.51	14.40	-1.02	-3.14	-15.01	-2.29	6.24	27.73	10.37	4.57
"ILMN_1743288"	19.88	6.97	-3.38	11.95	-0.13	620123.00	22.55	0.21	8.60	24.10
"ILMN_1743290"	1175.08	1144.31	1689.98	765.44	1315.55	1813.74	1382.70	2264.51	595.66	1169.65
"ILMN_1743296"	30.13	21.08	13.07	22.64	35.06	20.33	22.13	30.74	7.67	33.92
"ILMN_1743299"	312.76	303.46	301.63	381.54	264.09	223.12	183.18	367.20	296.89	201.69
"ILMN_1743301"	5.99	-20.12	1680057.00	10.25	9.09	-5.23	-6.90	16.49	15.89	17.20
"ILMN_1743303"	149.80	138.47	146.32	178.60	191.68	188.56	238.17	228.59	205.95	184.76
"ILMN_1743316"	54.96	42.96	54.33	64.22	86.67	92.97	106.43	64.60	68.60	41.85
"ILMN_1743319"	11.70	37.45	31.94	22.61	22.82	37.07	49.09	24.17	35.95	27.18
"ILMN_1743324"	18.43	28.08	42.80	38.25	33.45	40.42	37.10	25.59	28.92	28.23
"ILMN_1743329"	16.06	9.47	7.60	-1.36	16.27	12.50	-2.89	6.57	1.45	37.81
"ILMN_1743331"	-40.98	-27.11	-27.04	-29.71	-36.93	-31.31	-22.67	-24.45	-30.38	-30.85
"ILMN_1743340"	58.93	68.13	80.39	28.77	42.59	64.77	43.49	77.52	80.58	37.99
"ILMN_1743345"	67.32	38.36	70.09	73.99	42.61	69.33	82.57	66.75	44.86	41.65
"ILMN_1743347"	-13.04	-16.46	4.55	-28.97	-3.28	-13.76	-61.64	-13.78	-14.90	-24.20
"ILMN_1743352"	186.37	199.79	208.29	149.54	185.26	255.81	253.58	288.05	279.80	200.79
"ILMN_1743356"	-37.27	-30.04	-36.17	-25.29	-36.17	-53.77	-41.49	-36.29	-31.66	-35.11
"ILMN_1743357"	-12.23	3.07	-18.51	-11.45	-3.87	9.31	-35.66	0.87	-9.08	-8.18
"ILMN_1743358"	36.75	34.60	25.87	19.31	41.13	32.91	32.25	8.93	27.62	19.78
"ILMN_1743361"	63.94	32.39	56.16	33.07	45.49	47.51	62.01	37.80	36.79	19.31
"ILMN_1743362"	12.68	12.19	-1.32	16.40	5.47	0.85	20.04	16.38	10.71	24.50
"ILMN_1743367"	-33.24	-33.67	-36.05	-31.89	-37.33	-55.55	-42.19	-45.17	-22.85	-39.62
"ILMN_1743371"	19.28	-7.89	18.67	3.10	24.16	5.20	8.28	-6.13	18.48	-9.40
"ILMN_1743373"	29.14	36.04	103.37	77.85	52.66	35.67	2.16	61.09	27.82	53.16
"ILMN_1743394"	-16.40	-13.61	-2.23	-11.27	-13.78	-15.34	-14.64	-5.24	9.05	-36.85
"ILMN_1743395"	1.22	-2.31	-3.63	5.09	-9.62	8.47	-5.11	-4.97	-9.94	-15.55
"ILMN_1743396"	123.16	90.69	92.08	138.07	100.35	148.92	153.68	131.92	87.98	128.41
"ILMN_1743397"	14.16	71.11	88.41	86.49	43.39	87.05	41.44	41.34	44.65	35.81
"ILMN_1743399"	5.90	-6.42	-9.11	-3.94	-13.47	-2.88	-21.35	7.38	-10.88	-3.20
"ILMN_1743402"	-21.06	-20.50	-12.81	-12.63	-20.06	-32.84	-43.53	-24.95	-13.01	-28.77
"ILMN_1743412"	10.53	27.79	18.06	14.06	26.23	51.20	24.01	30.65	28.20	23.70
"ILMN_1743421"	-8.94	-43.69	-23.63	-25.56	-37.03	-33.31	-44.34	-21.96	-28.16	-17.71
"ILMN_1743427"	274.84	270.95	346.72	272.69	312.20	311.24	366.17	367.62	330.99	337.07
"ILMN_1743432"	1287.20	1217.21	1265.86	1199.47	938.94	1255.41	1112.11	1388.46	1420.53	1315.68
"ILMN_1743441"	29.65	12.40	1.82	34.04	15.94	3.46	55.01	42.08	0.05	24.17
"ILMN_1743445"	-32.56	-28.04	-35.12	-41.57	-26.88	-21.47	-40.53	-32.87	-29.48	-41.03
"ILMN_1743454"	8.84	3.47	12.74	16.50	36.28	11.88	22.39	18.07	11.39	22.25
"ILMN_1743456"	119.35	79.98	101.51	121.51	34.01	85.39	139.11	134.45	129.21	123.97
"ILMN_1743465"	-29.10	-24.55	-38.81	-9.53	-25.92	-21.61	-68.99	-21.52	-48.47	-38.94
"ILMN_1743476"	184.55	225.19	245.16	296.94	344.23	371.55	369.37	324.13	327.63	329.78
"ILMN_1743483"	5.49	13.08	26.28	10.52	14.38	14.84	19.55	14.22	24.06	25.18
"ILMN_1743499"	671257.00	26.57	22.53	6.21	-10.68	6.70	-3.68	26.21	33.41	3.10
"ILMN_1743503"	27.93	26.50	-1.06	29.15	18.62	24.89	21.87	11.70	18.17	2.79
"ILMN_1743505"	32.86	35.91	2.85	39.94	2559529.00	19.01	5.53	20.37	19.37	13.01
"ILMN_1743506"	10.59	21.85	25.89	3.05	13.06	7.11	8.75	9.38	11.27	9.59
"ILMN_1743526"	3.15	-1.43	8.50	-11.93	5.09	24.18	35.80	-2.30	0.06	2.95
"ILMN_1743535"	33.47	38.67	21.07	5.73	11.99	43.64	55.09	27.43	17.31	26.14
"ILMN_1743537"	2.41	-4.67	3.92	-14.43	2.49	-24.67	-17.86	2151736.00	20.38	-4.56
"ILMN_1743538"	230.99	203.74	255.24	234.80	161.17	240.80	171.25	175.35	233.53	258.90
"ILMN_1743570"	-15.27	-14.86	-2.07	-43.99	-9.70	6.34	-21.19	13.07	-6.51	6.97
"ILMN_1743579"	-16.40	-9.98	-9.13	-19.06	-17.31	-14.08	-30.69	-23.68	11.37	-14.21
"ILMN_1743582"	141.23	196.06	169.41	179.15	211.42	292.95	222.08	252.86	208.89	269.22
"ILMN_1743583"	35.51	141.06	121.68	100.64	91.65	108.65	101.49	102.09	85.96	95.54
"ILMN_1743592"	26.68	22.73	12.75	5.07	3.82	9.93	-13.80	19.15	13.78	16.91
"ILMN_1743594"	46.41	19.20	30.56	7.29	19.98	45.81	36.82	7.98	23.50	24.58
"ILMN_1743606"	25.99	17.86	14.38	21.92	34.46	45.29	46.94	1.76	20.54	18.81
"ILMN_1743619"	20.50	22.68	20.88	18.83	57.18	8.84	22.74	21.32	11.70	0.64
"ILMN_1743620"	8.30	1.14	-5.58	5.57	32.23	36.29	7.79	-5.14	13.14	14.71
"ILMN_1743621"	20.63	16.78	38.47	-0.60	24.21	8.25	40.81	9.79	8.90	7.81
"ILMN_1743635"	33.55	48.32	42.07	37.23	69.62	40.96	26.46	38.36	42.07	25.49
"ILMN_1743638"	-32.56	-13.92	-19.22	-12.73	-28.39	-30.37	-56.43	-9.71	-21.85	-31.62
"ILMN_1743643"	48.51	15.88	61.88	62.41	45.00	66.52	63.20	70.44	95.55	74.61
"ILMN_1743646"	100.73	160.26	372.78	268.77	309.50	337.00	391.31	254.76	490.97	410.98
"ILMN_1743654"	23.90	-3.92	7.64	9.35	-4.14	6.10	-0.89	0.30	452841.00	7.52
"ILMN_1743655"	797.70	877.94	916.95	928.72	958.44	1144.18	1147.94	1164.52	1222.66	1010.50
"ILMN_1743660"	-23.11	1.28	0.15	-13.69	10.09	-5.78	-2.26	-3.44	11.06	35.51
"ILMN_1743662"	-10.16	16.60	16.15	12.89	-3.38	36.51	-2.81	-0.83	-3.83	-2.95
"ILMN_1743663"	67.75	91.19	94.54	61.96	85.44	89.74	86.67	68.20	86.06	86.54
"ILMN_1743673"	17.75	15.46	17.00	14.53	8.33	4.76	8.77	24.44	8.69	187676.00
"ILMN_1743677"	145.33	123.72	155.40	129.23	131.93	168.51	128.73	125.77	110.88	153.48
"ILMN_1743680"	-1.46	-5.47	-20.39	10.65	12.64	-30.84	18.82	-13.66	-15.94	-0.03
"ILMN_1743711"	297.41	241.35	275.12	249.99	272.80	263.41	311.85	281.64	296.92	238.57
"ILMN_1743714"	12.37	5.15	19.28	14.82	-3.60	25.94	15.45	21.81	16.36	15.17
"ILMN_1743715"	27.71	36.93	19.74	24.40	-2.81	1.79	23.27	11.64	7.76	-2.11
"ILMN_1743724"	1002166.00	19.34	20.50	1.53	-5.20	9.06	9.56	-5.16	20.30	-1.12
"ILMN_1743747"	475.62	416.21	535.23	454.90	495.66	611.74	608.43	620.81	513.59	582.62
"ILMN_1743753"	-37.53	-25.09	-34.92	-15.31	-18.90	-24.14	-31.83	-22.70	-31.64	-23.83
"ILMN_1743755"	16.22	29.25	21.02	35.75	34.45	43.39	9.51	37.81	45.67	25.95
"ILMN_1743763"	437.92	535.00	538.58	420.95	419.22	587.86	474.87	513.49	584.58	405.72
"ILMN_1743767"	73.46	90.02	89.45	97.85	50.78	74.08	87.23	46.30	72.93	38.95
"ILMN_1743770"	318.77	270.62	304.62	263.62	243.71	339.76	459.90	386.13	395.43	313.33
"ILMN_1743783"	131.06	105.44	142.83	147.06	158.18	167.36	134.80	165.37	134.44	183.23
"ILMN_1743784"	-27.49	-18.68	-24.31	-22.30	-29.70	-35.77	-42.60	-20.37	-25.10	-44.47
"ILMN_1743785"	-9.45	-22.17	-9.58	-0.30	-18.18	-30.96	-1.83	-11.86	5.53	4.01
"ILMN_1743797"	22.07	33.58	70.71	37.24	38.55	2815961.00	47.69	30.50	70.30	45.67
"ILMN_1743803"	2.17	7.68	18.15	15.39	0.22	23.19	13.42	1.46	1120260.00	9.92
"ILMN_1743806"	327.66	386.27	374.96	279.04	286.36	439.76	384.21	425.84	401.22	452.97
"ILMN_1743829"	561.02	414.46	596.15	452.76	369.00	692.61	544.97	798.32	672.50	690.97
"ILMN_1743836"	68.64	43.38	46.12	58.73	49.94	89.58	79.47	38.53	99.56	73.01
"ILMN_1743847"	-38.78	-26.89	-36.24	-19.04	-24.81	-21.73	-29.31	-13.81	-13.85	-23.20
"ILMN_1743853"	19.02	48.52	39.97	43.63	27.26	39.55	47.17	43.27	34.35	52.31
"ILMN_1743857"	14.25	11.31	11.62	-3.73	15.75	19.81	65.89	19.16	28.04	31.25
"ILMN_1743870"	29.91	36.60	7.20	-1.02	29.46	13.20	82.91	43.47	41.32	24.98
"ILMN_1743890"	6.15	6.75	-2.05	3.91	22.25	1.40	8.06	-8.71	-2.18	12.66
"ILMN_1743898"	-13.92	-25.25	-18.53	-13.73	-25.86	-20.00	-16.75	-9.22	-10.46	-41.16
"ILMN_1743910"	73.84	70.80	96.38	82.62	29.32	93.81	112.67	78.27	66.57	112.72
"ILMN_1743911"	798.38	913.86	808.11	648.24	788.19	2020.98	856.63	953.48	743.71	898.39
"ILMN_1743933"	161.98	117.17	116.82	109.54	128.55	171.89	177.15	204.33	178.27	183.96
"ILMN_1743939"	53.16	45.93	33.95	41.87	31.49	45.58	13.58	40.04	49.97	20.89
"ILMN_1743943"	-19.88	3.89	-17.42	-2.02	1.42	-13.31	-0.97	-7.50	3.26	19.83
"ILMN_1743949"	19.52	10.89	2.74	12.83	-1.49	7.70	41.52	-6.98	3.25	-8.01
"ILMN_1743950"	12.24	27.60	7.00	0.72	12.31	-12.27	-3.07	17.60	12.49	3.32
"ILMN_1743966"	104.63	102.36	102.03	111.65	131.77	186.86	117.81	126.18	111.26	123.30
"ILMN_1743987"	-39.09	-32.20	-28.42	-37.46	-34.55	-27.97	-40.83	-33.86	-28.48	-23.74
"ILMN_1743992"	43.44	28.01	50.19	63.59	34.31	46.60	24.85	67.17	67.82	49.08
"ILMN_1743995"	58.54	39.78	45.00	47.94	54.05	77.08	23.05	25.43	58.16	74.65
"ILMN_1744003"	16.47	-7.53	6.26	4.32	2.07	0.36	8.48	13.62	25.33	20.83
"ILMN_1744006"	22.44	-1.10	33.33	-8.23	18.29	8.72	-23.02	-12.73	11.32	7.13
"ILMN_1744023"	96.79	128.11	159.27	146.40	127.19	207.88	149.83	157.02	220.14	161.02
"ILMN_1744033"	-40.97	-22.41	-19.94	-39.32	-28.39	-35.82	-46.17	-23.28	-25.29	-39.39
"ILMN_1744034"	12.84	21.05	13.33	1.16	22.94	16.56	11.06	11.98	-1.01	14.77
"ILMN_1744035"	55.71	13.76	25.38	50.57	50.62	50.15	72.42	56.90	3.66	38.78
"ILMN_1744045"	4.35	7.40	13.47	2.48	2.52	16.67	29.25	16.13	19.70	11.60
"ILMN_1744046"	271.81	238.16	279.53	313.19	234.10	263.76	368.12	450.15	366.48	369.14
"ILMN_1744048"	80.33	43.71	58.69	75.04	35.84	25.79	60.98	47.58	34.53	-13.53
"ILMN_1744050"	2.91	-6.62	-9.10	-13.49	-16.71	-21.33	-25.99	-22.44	-26.63	-9.47
"ILMN_1744056"	23.92	-9.70	20.68	18.50	-4.22	-0.13	8.06	1.30	-12.11	-20.00
"ILMN_1744059"	259.06	299.28	226.62	291.49	289.72	225.27	207.52	237.05	241.88	227.78
"ILMN_1744068"	475.06	441.77	372.71	510.92	330.29	545.34	513.50	411.13	484.78	492.18
"ILMN_1744089"	7.98	11.18	-15.15	6.77	6.00	17.29	6.35	10.46	6.42	26.52
"ILMN_1744094"	-4.28	4.47	-10.32	-12.64	-27.73	-6.24	-30.23	-26.95	-18.21	-23.69
"ILMN_1744102"	33.41	30.95	16.57	14.51	13.88	-12.69	19.65	9.32	13.03	5.70
"ILMN_1744109"	60.84	87.37	78.04	91.77	135.87	94.78	83.51	90.22	53.30	67.59
"ILMN_1744113"	183.21	207.67	150.91	192.08	159.28	137.51	199.00	225.45	207.44	175.24
"ILMN_1744118"	17.44	26.98	34.59	-0.34	6.28	6.71	-29.27	3.98	20.47	1.07
